bcookie,timestamp,ST_act_d1,ST_act_d2,ST_act_d3,ST_act_d4,ST_act_d5,ST_act_d6,ST_act_d7,ST_dwelltime_d1,ST_dwelltime_d2,ST_dwelltime_d3,ST_dwelltime_d4,ST_dwelltime_d5,ST_dwelltime_d6,ST_dwelltime_d7,ST_num_sessions_d1,ST_num_sessions_d2,ST_num_sessions_d3,ST_num_sessions_d4,ST_num_sessions_d5,ST_num_sessions_d6,ST_num_sessions_d7,ST_pageviews_d1,ST_pageviews_d2,ST_pageviews_d3,ST_pageviews_d4,ST_pageviews_d5,ST_pageviews_d6,ST_pageviews_d7,ST_cliks_d1,ST_cliks_d2,ST_cliks_d3,ST_cliks_d4,ST_cliks_d5,ST_cliks_d6,ST_cliks_d7,cluster
aa33r258pss9a,1401727756,1,1,0,1,0,1,0,323,0,0,467,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,engaged
aa4lnsl9otg87,1402125385,1,0,0,0,0,0,0,535,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
aa5ctn99kh13h,1402259350,1,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
aa6id9594c51b,1402177253,1,0,0,0,0,0,0,252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
aa9qgbp9o44hi,1401999576,1,1,1,1,0,0,0,892,437,60,80,0,0,0,3,1,1,1,0,0,0,3,1,1,1,0,0,0,14,1,1,1,0,0,0,engaged
aaaqr2p98gi8p,1401796912,1,0,0,0,0,0,0,263,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
aableet92qdv7,1401939549,1,0,0,0,0,0,0,148,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
aadfnlp8u85gk,1401716169,1,1,1,1,1,0,1,1105,1748,1620,3909,105,0,654,5,5,2,4,1,0,1,6,5,3,4,1,0,1,9,9,3,12,1,0,4,engaged
aaf2i6t9nqq1j,1402189174,1,0,1,0,0,0,1,202,0,16,0,0,0,137,1,0,1,0,0,0,1,1,0,1,0,0,0,1,2,0,2,0,0,0,1,engaged
aag4tph9m2as7,1401682602,1,1,1,1,1,1,1,892,1663,3001,10197,1165,6081,2510,3,6,6,14,6,9,7,7,10,10,21,6,14,9,3,5,85,3,17,4,19,engaged
aai7f9l7f99pu,1401713376,1,0,0,0,0,0,1,1527,0,0,0,0,0,1201,4,0,0,0,0,0,3,5,0,0,0,0,0,4,5,0,0,0,0,0,34,engaged
aal75c192fv77,1402266059,1,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
aalfc6t8dm45n,1402156826,1,0,0,0,1,0,0,24,0,0,0,27,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,churned
aalnmhd9dk0r3,1402025311,1,0,0,1,0,0,0,36,0,0,47,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,engaged
aan61mt94k8fl,1401896940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
ab4ia6t53spas,1402265859,1,0,0,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ab7u48h9lre4b,1401677118,1,1,0,0,0,0,0,226,210,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,engaged
abehq3990l4se,1401981576,1,0,0,0,0,0,0,1504,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,engaged
abh8ug59gag97,1402157064,1,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
abho0a99n8ida,1401762654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
abhr6gl94o6fq,1402266971,1,0,0,0,1,0,0,38,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,engaged
abigh6p9m5lrf,1401754424,1,1,1,1,0,0,1,62,164,290,82,0,0,366,1,1,3,1,0,0,3,1,1,4,1,0,0,2,4,1,7,1,0,0,5,engaged
abjl6199mfc0e,1401723878,1,1,1,1,0,0,1,521,1142,800,1794,0,0,1865,5,3,2,3,0,0,2,8,7,4,12,0,0,2,6,31,21,2,0,0,2,engaged
abksbat9facov,1401672591,1,1,0,0,1,1,1,809,296,0,0,1034,0,167,3,2,0,0,4,1,1,4,3,0,0,4,0,0,2,5,0,0,4,0,1,engaged
abncvbp7mn99q,1401938561,1,0,0,0,0,0,0,279,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,engaged
abp7or59bgca4,1401734037,1,1,0,0,0,0,0,43,157,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,engaged
abq3lkp8jabm7,1401685436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
abqfa8t8kga0a,1401729925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
abqs9c99ok973,1401767667,1,0,0,0,0,1,0,84,0,0,0,0,60,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,engaged
abrp6119p9k7e,1402262405,1,1,1,0,0,0,0,80,279,1564,0,0,0,0,2,2,2,0,0,0,0,2,3,4,0,0,0,0,2,0,0,0,0,0,0,engaged
abt3usd997cd8,1401799901,1,0,0,0,0,0,0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
abuuvil9hq229,1402108524,1,1,0,0,0,0,0,314,144,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,6,12,0,0,0,0,0,engaged
abv0m1l94a04f,1401675314,1,0,0,0,0,0,0,265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
ac04l4d9cq1lr,1402028757,1,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ac0s9p19kgkuk,1401667217,1,0,1,0,0,0,0,96,0,40,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,engaged
ac1fadl8r8o9s,1401674314,1,0,0,0,0,0,0,382,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,churned
ac38uht90mums,1402152171,1,0,0,1,0,1,0,0,0,0,777,0,0,0,1,0,0,1,0,1,0,1,0,0,4,0,1,0,45,0,0,0,0,0,0,churned
ac3kp8h6jgf22,1401722859,1,1,1,1,1,1,1,114,1109,1790,4661,243,1854,1156,3,3,2,1,1,1,1,4,3,3,7,1,2,2,1,5,6,0,2,1,0,engaged
ac3ltd99ena71,1401801910,1,0,1,1,0,0,1,284,0,318,1401,0,0,1866,1,0,1,1,0,0,2,1,0,1,1,0,0,3,1,0,2,3,0,0,2,engaged
ac58c659k3vip,1401790884,1,1,0,0,1,0,1,78,196,0,0,161,0,80,2,2,0,0,1,0,1,2,2,0,0,2,0,1,0,0,0,0,0,0,0,engaged
ac6fkvl9gsod1,1401987145,1,0,0,0,0,0,0,268,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
ac6q9019c3k73,1401720389,1,1,1,1,1,1,0,11,1405,59,832,1299,62,0,1,2,1,4,2,2,0,1,4,1,5,5,2,0,1,10,1,8,6,1,0,engaged
ac7cmul8n0shv,1402005880,1,0,0,0,0,0,0,277,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
acd3o2t9nkpp5,1402096993,1,0,0,1,1,0,0,92,0,0,108,35,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,engaged
acdn0g19a4qee,1401727848,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
acfld49930os6,1401716585,1,0,0,0,0,0,0,217,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,churned
acgtaol9ir4ap,1402251993,1,1,0,0,0,1,1,311,332,0,0,0,432,318,2,1,0,0,0,1,1,6,3,0,0,0,2,1,23,6,0,0,0,1,0,churned
ach5hr19m4f1d,1401719418,1,0,1,0,0,0,0,78,0,2078,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,2,0,0,0,0,engaged
ackm2ut9dlnbn,1402002998,1,0,0,0,0,1,0,53,0,0,0,0,270,0,1,0,0,0,0,2,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,engaged
acm4m759bp2ms,1401674870,1,0,0,0,1,1,0,0,0,0,0,0,244,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,churned
acnpgc99o46v0,1401759815,1,0,0,1,1,0,0,636,0,0,106,384,0,0,1,0,0,1,1,0,0,3,0,0,1,1,0,0,5,0,0,0,8,0,0,engaged
acp1j157tp1im,1402186455,1,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
acve73h9m1lte,1401715150,1,0,0,0,0,0,0,185,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
ad0i2v99l7dl2,1401704024,1,1,1,1,1,0,1,1078,349,322,368,706,0,803,1,1,3,1,2,0,3,2,2,3,2,3,0,5,21,0,5,2,7,0,2,engaged
ad4co0t9os7s1,1401827084,1,1,1,0,1,1,0,142,467,618,0,181,45,0,1,1,2,0,1,1,0,2,1,4,0,1,1,0,2,6,6,0,5,1,0,engaged
ad9lfpd982020,1402016398,1,0,0,0,1,0,0,191,0,0,0,294,0,0,1,0,0,0,1,0,0,2,0,0,0,3,0,0,3,0,0,0,4,0,0,churned
ada73ad8hb9q6,1401762009,1,0,0,0,0,0,0,605,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,engaged
adatinh7jt492,1401731383,1,1,1,1,1,0,0,35,80,0,64,8,0,0,3,3,1,2,1,0,0,3,3,1,2,1,0,0,3,3,0,2,1,0,0,churned
adaunfl5u6r46,1401847316,1,0,1,0,0,0,0,173,0,670,0,0,0,0,1,0,1,0,0,0,0,2,0,4,0,0,0,0,6,0,0,0,0,0,0,engaged
adbavnl754l2a,1402079637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
adbh41t7f8bqu,1401669589,1,0,1,0,0,1,1,282,0,746,0,0,1805,457,2,0,1,0,0,3,2,2,0,3,0,0,3,3,3,0,6,0,0,20,4,engaged
addm2cd7ktki0,1401757935,1,0,0,0,0,0,0,426,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
adf5eld9dpfo3,1401767585,1,0,0,0,0,0,0,388,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
adfjfnd8khvfv,1401869097,1,1,0,0,0,0,0,193,2201,0,0,0,0,0,4,2,0,0,0,0,0,4,5,0,0,0,0,0,13,5,0,0,0,0,0,engaged
adfqugt9i3ga5,1401998536,1,0,0,0,0,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
adhbn2h99i3mg,1401907769,1,0,1,1,0,1,1,248,0,106,40,0,800,218,3,0,1,1,0,1,1,2,0,1,1,0,5,1,14,0,0,2,0,35,11,engaged
adi6mmt9cf8jt,1401908567,1,1,1,1,0,0,0,49,51,275,97,0,0,0,1,1,2,1,0,0,0,1,1,2,1,0,0,0,3,0,0,0,0,0,0,engaged
adihpkt81jf7j,1402241824,1,0,0,0,0,0,0,232,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
adii1bp9kas90,1401899619,1,0,1,0,0,0,0,257,0,539,0,0,0,0,2,0,1,0,0,0,0,3,0,2,0,0,0,0,2,0,1,0,0,0,0,engaged
adjqgr591o7aa,1401671158,1,0,0,1,0,1,1,0,0,0,34,0,1893,170,1,0,0,1,0,1,2,1,0,0,1,0,3,2,1,0,3,2,0,0,0,engaged
adl84rh93mc12,1402190482,1,0,0,0,0,0,0,383,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
adpktt19nur5i,1401720895,1,1,1,0,1,0,1,25,0,80,0,0,0,0,4,1,2,0,2,0,1,4,1,2,0,2,0,1,3,0,0,0,0,0,0,engaged
adsqgcd9mc9fa,1401904859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
adto8q1796hts,1402012991,1,0,0,0,1,0,0,17,0,0,0,216,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,engaged
ae39p459j3l5l,1401912422,1,0,0,0,0,1,0,233,0,0,0,0,386,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,churned
ae3afi99cth3f,1401712906,1,1,0,1,1,1,1,840,86,0,447,1267,864,835,2,1,0,1,3,4,3,4,3,0,2,5,4,7,6,15,0,3,14,5,13,engaged
ae48qjh8u2kqc,1401997916,1,0,0,0,0,0,0,86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ae4gesl8vl7ae,1401822444,1,1,0,0,0,1,0,81,264,0,0,0,407,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,engaged
ae79u7h95jl9j,1401667208,1,1,1,1,1,1,1,1528,136,715,836,537,239,75,5,2,3,4,4,1,2,9,2,7,6,4,2,2,20,0,9,14,4,0,0,engaged
ae7ftvd9gacu3,1401944953,1,0,0,0,1,1,1,567,0,0,0,75,1391,1563,1,0,0,0,2,1,2,3,0,0,0,2,2,2,4,0,0,0,2,2,3,engaged
ae8vtfp96m5mm,1401898527,1,0,1,1,1,0,0,248,0,1299,1938,123,0,0,2,0,2,1,1,0,0,3,0,4,1,1,0,0,5,0,4,33,1,0,0,engaged
ae9imut9hf2tv,1401819260,1,0,0,1,0,1,0,2476,0,0,149,0,433,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,engaged
aebhqat8s233m,1401709146,1,1,1,1,1,0,1,374,49,46,0,18,0,134,1,1,1,1,1,0,1,2,1,1,1,1,0,1,5,8,3,0,2,0,17,engaged
aebs0nh9n0f39,1402109662,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
aed5oud9omt6n,1401738188,1,1,0,1,0,0,0,887,0,0,215,0,0,0,2,1,0,1,0,0,0,4,1,0,1,0,0,0,1,0,0,3,0,0,0,engaged
aedhbe999pu64,1401734649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
aeipb9996t7er,1401906577,1,0,0,0,0,0,0,326,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
ael1akd9ocdhc,1402082039,1,0,0,0,0,0,0,160,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
aelh3vl8cesfv,1401763391,1,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
aelj51l8tm1hf,1401812478,1,1,0,1,1,1,1,1122,5003,0,644,740,180,350,1,3,0,1,4,1,2,1,8,0,2,5,1,2,1,20,0,7,5,3,1,engaged
aelpvlp9ko3l1,1401678667,1,1,1,1,0,1,1,1576,229,0,2390,0,1143,6790,3,1,1,1,0,3,6,6,1,1,6,0,6,17,10,1,0,6,0,10,17,engaged
aeobtq59ihujd,1401860152,1,1,1,0,0,1,0,374,396,122,0,0,382,0,2,2,1,0,0,1,0,4,3,1,0,0,2,0,4,2,1,0,0,25,0,engaged
aep6int688jjc,1401746419,1,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
aeq27oh7gk187,1401735082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
aeqlu898s92ci,1401730989,1,1,0,1,0,0,1,402,511,0,0,0,0,923,2,2,0,1,0,0,3,2,3,0,1,0,0,4,4,4,0,0,0,0,5,engaged
aeri92997nmj9,1401875596,1,0,0,0,0,0,1,106,0,0,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,churned
aetld0l9ndil3,1401724647,1,1,0,0,1,1,1,0,1715,0,0,2227,44,138,1,2,0,0,2,1,2,1,5,0,0,6,1,2,9,0,0,0,3,0,0,engaged
aeuqhv58ln0av,1401791149,1,0,1,1,0,0,0,0,0,155,49,0,0,0,1,0,2,2,0,0,0,1,0,2,2,0,0,0,3,0,0,0,0,0,0,engaged
aeve7i99p10tk,1402145731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
aevgbn99oc0s1,1401803629,1,0,0,1,0,0,1,2314,0,0,405,0,0,136,4,0,0,1,0,0,1,5,0,0,4,0,0,1,21,0,0,11,0,0,1,engaged
af1q26d9lkqr3,1401952353,1,0,0,0,1,0,0,175,0,0,0,1052,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,20,0,0,0,churned
af63g559nc2u9,1401713608,1,1,1,0,1,0,0,199,200,1052,0,147,0,0,2,2,1,0,1,0,0,3,2,3,0,1,0,0,6,21,0,2,0,0,0,engaged
af8tj259d69r0,1402177717,1,0,0,0,0,0,0,129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
afa05md9oqgu3,1401836270,1,0,0,0,0,1,0,1527,0,0,0,0,132,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,engaged
afg6d6t95odik,1401805329,1,1,0,0,1,0,1,484,731,0,0,42,0,51,1,3,0,0,1,0,1,1,4,0,0,1,0,1,4,2,0,0,0,0,1,engaged
afi6b9569hbp9,1401740008,1,1,1,1,0,0,0,133,173,504,62,0,0,0,1,2,2,1,0,0,0,1,2,3,1,0,0,0,1,4,5,0,0,0,0,engaged
afjco4l8o6btt,1401932469,1,0,0,0,0,0,1,514,0,0,0,0,0,1554,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,churned
aflvffp9m1q8k,1401711603,1,0,1,1,0,0,0,0,0,430,1505,0,0,0,1,0,2,1,0,0,0,1,0,2,2,0,0,0,4,0,0,0,0,0,0,engaged
afp6rsl6r91ge,1402070230,1,0,0,0,0,0,0,114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
afq2om991a1au,1401729992,1,1,0,1,1,1,1,0,6,0,16,44,14,27,2,1,0,1,1,1,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,engaged
afrct219log85,1401859868,1,0,0,0,0,0,0,323,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
aftip8h8ttdk5,1401972567,1,0,0,0,0,0,0,843,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,churned
ag00jih8q7okj,1402232662,1,0,0,0,0,0,0,175,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ag13f218qv19n,1401711971,1,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ag6k279981sjc,1401837699,1,0,0,0,0,0,0,610,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,churned
ag9bgi99jkrnj,1401988286,1,0,0,0,0,0,0,598,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,churned
agbkke57kafn0,1401998701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
agem94l9o73o7,1401747306,1,0,0,0,0,0,0,196,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
aghfi8p8505p0,1402031581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
agi3bd18kcaq7,1401880607,1,1,0,0,0,0,0,58,39,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0,0,engaged
agk3nhh8798g4,1401713764,1,0,1,1,1,1,1,0,0,1084,58,0,289,1545,1,0,2,1,1,1,1,1,0,9,2,1,2,8,8,2,0,1,13,0,0,engaged
agk8muh8mdnie,1402176536,1,0,0,1,0,0,0,104,0,0,233,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,9,0,0,0,engaged
agl789t9hl1ou,1401675768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
ags1ekp9krq0k,1401928233,1,0,0,0,0,0,0,97,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
ags7ba19eluuv,1402184438,1,0,0,1,1,1,1,286,0,0,61,21,10,62,3,0,0,2,2,1,1,3,0,0,2,2,1,1,0,0,0,0,0,0,0,engaged
aguon359nk8rg,1401878047,1,1,1,1,0,0,0,176,984,1366,43,0,0,0,4,2,2,1,0,0,0,3,5,2,1,0,0,0,4,10,5,1,0,0,0,engaged
ah1lhsd8mhrpr,1401678230,1,0,0,0,0,1,0,1692,0,0,0,0,99,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,engaged
ah1sg1d9lgiu0,1401772574,1,1,1,1,1,1,0,5147,2498,189,1002,170,537,0,2,2,1,2,1,3,0,6,6,1,3,1,3,0,19,14,1,7,1,3,0,engaged
ah3m3797phava,1401726974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
ah8hnvt3reqjc,1401886611,1,1,0,0,0,0,0,73,208,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,engaged
ah8onoh9m09ev,1401847983,1,0,1,0,1,0,1,258,0,0,0,31,0,34,2,0,1,0,1,0,2,2,0,1,0,1,0,2,1,0,0,0,0,0,0,engaged
ah9j5k99ok633,1401673640,1,1,0,0,0,0,1,0,2,0,0,0,0,16,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,engaged
ahab9t19oevh8,1401912715,1,0,0,0,0,0,0,642,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
ahcngh18q269p,1401991674,1,1,1,0,0,1,0,646,759,159,0,0,406,0,1,1,0,0,0,1,0,2,1,0,0,0,2,0,2,0,0,0,0,2,0,engaged
ahdao6h9ceuei,1402163637,1,0,0,1,1,0,1,1155,0,0,33,541,0,372,3,0,0,1,1,0,1,6,0,0,1,1,0,1,10,0,0,1,1,0,1,engaged
ahdn8bd9hdi0g,1401764412,1,0,0,0,0,0,0,325,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,engaged
ahgdi859ad6ui,1402253714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
ahhkvs18t5nt8,1402161901,1,0,0,0,0,0,0,643,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
ahjibn599848a,1401806024,1,0,1,1,1,0,1,374,0,345,374,608,0,808,1,0,2,1,1,0,1,1,0,2,1,1,0,4,16,0,1,0,0,0,12,engaged
ahjjt619227gm,1401713960,1,0,0,0,1,0,0,486,0,0,0,564,0,0,3,0,0,0,2,0,0,4,0,0,0,2,0,0,5,0,0,0,2,0,0,engaged
ahk069l9530fg,1402140394,1,0,1,0,0,1,0,337,0,66,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,churned
ahphhop9ih9vo,1402015148,1,1,0,0,1,0,1,20,97,0,0,104,0,59,1,1,0,0,2,0,1,1,1,0,0,3,0,1,2,1,0,0,8,0,3,engaged
ahrd52h9f9rqt,1402083522,1,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
ahs1at98vfen9,1401754184,1,1,1,1,1,1,1,2646,604,3971,87,174,1633,1227,5,1,5,2,1,2,2,9,1,9,3,2,2,4,13,4,8,1,11,8,1,engaged
ahs4q1d9p15rq,1402100822,1,0,0,1,1,0,0,881,0,0,9,86,0,0,2,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,engaged
aht31k59ne0eq,1402001655,1,0,0,0,1,0,1,31,0,0,0,35,0,215,1,0,0,0,1,0,1,1,0,0,0,1,0,1,3,0,0,0,13,0,1,engaged
ai0f8h59n7ojk,1401673805,1,1,0,0,0,0,0,16,12,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,engaged
ai2c7p992d4s9,1402013737,1,0,0,0,0,0,0,417,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
ai5vhnh98r3qj,1402041257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
ai64i719nseeb,1401905097,1,0,0,0,0,1,0,76,0,0,0,0,109,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,engaged
